name	lat	lon
Y12B3OtvW32PEE2012	43.6532	-79.3832
B1OtvW33TOR2012	43.6532	-79.3832
C1OtvW33TOR2012	43.6532	-79.3832
C2OtvW33TOR2012	43.6532	-79.3832
F1OtvW33TOR2012	43.6532	-79.3832
L4OtvW33TOR2012	43.6532	-79.3832
Y12B1OtvW33PEE2012	43.6532	-79.3832
Y12B2OtvW33PEE2012	43.6532	-79.3832
Y12B3OtvW33PEE2012	43.6532	-79.3832
Y12D1OtvW33PEE2012	43.6532	-79.3832
Y12Z1OtvW33PEE2012	43.6532	-79.3832
3F005OtvW33LAM2012	43.6532	-79.3832
Can10OtvW33MSL2012	43.6532	-79.3832
HAOtvW33MSL2012	43.6532	-79.3832
IOtvW33MSL2012	43.6532	-79.3832
QOtvW33MSL2012	43.6532	-79.3832
Y12F1OtvW33PEE2012	43.6532	-79.3832
Y12P3OtvW33PEE2012	43.6532	-79.3832
Y12R1OtvW33PEE2012	43.6532	-79.3832
P5CxW26TOR2013	43.6532	-79.3832
B1OtvW34TOR2012	43.6532	-79.3832
C1OtvW34TOR2012	43.6532	-79.3832
I1OtvW34TOR2012	43.6532	-79.3832
Y12B3OtvW34PEE2012	43.6532	-79.3832
Y12J3OjW30PEE2012	43.6532	-79.3832
Y12Z1OtvW34PEE2012	43.6532	-79.3832
P3AvW23TOR2012	43.6532	-79.3832
IOtvW34MSL2012	43.6532	-79.3832
MOtvW34MSL2012	43.6532	-79.3832
NOtvW34MSL2012	43.6532	-79.3832
QOtvW34MSL2012	43.6532	-79.3832
Y12C1OtvW34PEE2012	43.6532	-79.3832
Y12R1OtvW34PEE2012	43.6532	-79.3832
GOtvW30MSL2012	43.6532	-79.3832
HAOtvW30MSL2012	43.6532	-79.3832
P1OtvW34TOR2012	43.6532	-79.3832
P3OtvW32TOR2012	43.6532	-79.3832
B1AvW36TOR2013	43.6532	-79.3832
G1AvW36TOR2013	43.6532	-79.3832
J3AvW36TOR2012	43.6532	-79.3832
L6AvW36TOR2012	43.6532	-79.3832
N4AvW36TOR2012	43.6532	-79.3832
Q3AvW39TOR2012	43.6532	-79.3832
A1AvW36TOR2012	43.6532	-79.3832
B3AvW36TOR2012	43.6532	-79.3832
B4AvW36TOR2012	43.6532	-79.3832
E1AvW36TOR2012	43.6532	-79.3832
C1AvW36TOR2011	43.6532	-79.3832
C2AvW36TOR2011	43.6532	-79.3832
C3AvW36TOR2011	43.6532	-79.3832
C4AvW36TOR2011	43.6532	-79.3832
D3AvW36TOR2011	43.6532	-79.3832
E3AvW36TOR2011	43.6532	-79.3832
J1AvW36TOR2011	43.6532	-79.3832
J2AvW36TOR2011	43.6532	-79.3832
L1AvW36TOR2011	43.6532	-79.3832
N1AvW36TOR2011	43.6532	-79.3832
P1AvW36TOR2011	43.6532	-79.3832
P3AvW36TOR2011	43.6532	-79.3832
R1AvW36TOR2011	43.6532	-79.3832
E1AvW32TOR2013	43.6532	-79.3832
N4AvW32TOR2013	43.6532	-79.3832
B3AvW32TOR2012	43.6532	-79.3832
C4AvW32TOR2012	43.6532	-79.3832
G1AvW32TOR2012	43.6532	-79.3832
J3AvW32TOR2012	43.6532	-79.3832
L5AvW32TOR2012	43.6532	-79.3832
R4AvW32TOR2012	43.6532	-79.3832
C3AvW32TOR2011	43.6532	-79.3832
I1AvW32TOR2011	43.6532	-79.3832
K1AvW32TOR2011	43.6532	-79.3832
O1AvW32TOR2011	43.6532	-79.3832
B1AvW28TOR2011	43.6532	-79.3832
3A019AvW31LAM2012	43.6532	-79.3832
4A027AvW31LAM2012	43.6532	-79.3832
4F001AvW31LAM2012	43.6532	-79.3832
7A050AvW31LAM2012	43.6532	-79.3832
7F004AvW31LAM2012	43.6532	-79.3832
A1AvW31WEC2012	43.6532	-79.3832
EAvW31BRN2012	43.6532	-79.3832
GAvW31MSL2012	43.6532	-79.3832
HAvW31MSL2012	43.6532	-79.3832
JAvW31MSL2012	43.6532	-79.3832
MAvW31MSL2012	43.6532	-79.3832
navW31MSL2012	43.6532	-79.3832
SAvW31MSL2012	43.6532	-79.3832
TAvW31BRN2012	43.6532	-79.3832
Q1AvW33TOR2012	43.6532	-79.3832
A1AvW27TOR2012	43.6532	-79.3832
B1AvW27TOR2012	43.6532	-79.3832
B3AvW27TOR2012	43.6532	-79.3832
C1AvW27TOR2012	43.6532	-79.3832
C4AvW27TOR2012	43.6532	-79.3832
E1AvW27TOR2012	43.6532	-79.3832
E2AvW27TOR2012	43.6532	-79.3832
F1AvW27TOR2012	43.6532	-79.3832
G1AvW27TOR2012	43.6532	-79.3832
J1AvW27TOR2012	43.6532	-79.3832
J3AvW27TOR2012	43.6532	-79.3832
K3AvW27TOR2012	43.6532	-79.3832
L5AvW27TOR2012	43.6532	-79.3832
L6AvW27TOR2012	43.6532	-79.3832
M1AvW27TOR2012	43.6532	-79.3832
N4AvW27TOR2012	43.6532	-79.3832
O3AvW27TOR2012	43.6532	-79.3832
P1AvW27TOR2012	43.6532	-79.3832
P3AvW28TOR2012	43.6532	-79.3832
P3AvW24TOR2013	43.6532	-79.3832
B1AvW23TOR2012	43.6532	-79.3832
B3AvW23TOR2012	43.6532	-79.3832
B4AvW23TOR2012	43.6532	-79.3832
C2AvW23TOR2012	43.6532	-79.3832
D3AvW23TOR2012	43.6532	-79.3832
F4AvW23TOR2012	43.6532	-79.3832
J1AvW23TOR2011	43.6532	-79.3832
J3AvW23TOR2012	43.6532	-79.3832
K3AvW23TOR2012	43.6532	-79.3832
L6AvW23TOR2011	43.6532	-79.3832
M1AvW23TOR2012	43.6532	-79.3832
N1AvW23TOR2012	43.6532	-79.3832
O4AvW23TOR2012	43.6532	-79.3832
P1AvW23TOR2012	43.6532	-79.3832
R4AvW23TOR2012	43.6532	-79.3832
F1AvW36TOR2012	43.6532	-79.3832
F4AvW36TOR2012	43.6532	-79.3832
I1AvW36TOR2012	43.6532	-79.3832
K3AvW36TOR2012	43.6532	-79.3832
M1AvW36TOR2012	43.6532	-79.3832
M3AvW36TOR2012	43.6532	-79.3832
N5AvW36TOR2013	43.6532	-79.3832
O3AvW36TOR2012	43.6532	-79.3832
P3AvW37TOR2013	43.6532	-79.3832
D1AvW36TOR2012	43.6532	-79.3832
A1AvW36TOR2011	43.6532	-79.3832
B1AvW36TOR2011	43.6532	-79.3832
B3AvW36TOR2011	43.6532	-79.3832
B4AvW36TOR2011	43.6532	-79.3832
E1AvW36TOR2011	43.6532	-79.3832
G1AvW36TOR2011	43.6532	-79.3832
J3AvW36TOR2011	43.6532	-79.3832
L6AvW36TOR2011	43.6532	-79.3832
N4AvW36TOR2011	43.6532	-79.3832
P1AvW37TOR2011	43.6532	-79.3832
1F003AvW32LAM2012	43.6532	-79.3832
3A081AvW32LAM2012	43.6532	-79.3832
3F005AvW32LAM2012	43.6532	-79.3832
4A033AvW32LAM2012	43.6532	-79.3832
4F001AvW32LAM2012	43.6532	-79.3832
6A082AvW32LAM2012	43.6532	-79.3832
7F004AvW32LAM2012	43.6532	-79.3832
A1AvW32TOR2013	43.6532	-79.3832
M1AvW32TOR2013	43.6532	-79.3832
C1AvW32WEC2012	43.6532	-79.3832
C2AvW32TOR2012	43.6532	-79.3832
Can10AvW32MSL2012	43.6532	-79.3832
D3AvW32TOR2012	43.6532	-79.3832
E2AvW32TOR2012	43.6532	-79.3832
GAvW32MSL2012	43.6532	-79.3832
J6HAvW32TOR2012	43.6532	-79.3832
JAvW32MSL2012	43.6532	-79.3832
K3AvW32TOR2012	43.6532	-79.3832
LAvW32MSL2012	43.6532	-79.3832
M1AvW32WEC2012	43.6532	-79.3832
N1AvW32WEC2012	43.6532	-79.3832
O3AvW32TOR2012	43.6532	-79.3832
O4AvW32TOR2012	43.6532	-79.3832
QAvW32MSL2012	43.6532	-79.3832
R1AvW32WEC2012	43.6532	-79.3832
T1AvW32WEC2012	43.6532	-79.3832
V1AvW32WEC2012	43.6532	-79.3832
Y12B1AVW32PEE2012	43.6532	-79.3832
Y12E2AvW32PEE2012	43.6532	-79.3832
Y12J3OjW32PEE2012	43.6532	-79.3832
B3AvW32TOR2011	43.6532	-79.3832
C4AvW32TOR2011	43.6532	-79.3832
E1AvW32TOR2011	43.6532	-79.3832
G1AvW32TOR2011	43.6532	-79.3832
J3AvW32TOR2011	43.6532	-79.3832
L5AvW32TOR2011	43.6532	-79.3832
N4AvW32TOR2011	43.6532	-79.3832
R4AvW32TOR2011	43.6532	-79.3832
BAvW32BRN2012	43.6532	-79.3832
EAvW32BRN2012	43.6532	-79.3832
FAvW32BRN2012	43.6532	-79.3832
IAvW32BRN2012	43.6532	-79.3832
navW32BRN2012	43.6532	-79.3832
Y12P3AvW32PEE2012	43.6532	-79.3832
P3AvW31TOR2012	43.6532	-79.3832
B1AvW28TOR2012	43.6532	-79.3832
B3AvW28TOR2012	43.6532	-79.3832
C1AvW28TOR2012	43.6532	-79.3832
C2AvW28TOR2012	43.6532	-79.3832
C3AvW28TOR2012	43.6532	-79.3832
E3AvW28TOR2012	43.6532	-79.3832
G1AvW28TOR2012	43.6532	-79.3832
J3AvW28TOR2012	43.6532	-79.3832
K1AvW28TOR2012	43.6532	-79.3832
K3AvW28TOR2012	43.6532	-79.3832
L1AvW28TOR2012	43.6532	-79.3832
L4AvW28TOR2012	43.6532	-79.3832
M1AvW28TOR2012	43.6532	-79.3832
M3AvW28TOR2012	43.6532	-79.3832
N4AvW28TOR2012	43.6532	-79.3832
N5AvW28TOR2012	43.6532	-79.3832
O4AvW28TOR2012	43.6532	-79.3832
R1AvW28TOR2012	43.6532	-79.3832
R4AvW28TOR2012	43.6532	-79.3832
A1AvW37TOR2013	43.6532	-79.3832
C2AvW37TOR2013	43.6532	-79.3832
E1AvW37TOR2012	43.6532	-79.3832
E2AvW37TOR2013	43.6532	-79.3832
F4AvW37TOR2012	43.6532	-79.3832
J1AvW37TOR2012	43.6532	-79.3832
L4AvW37TOR2012	43.6532	-79.3832
O1AvW37TOR2012	43.6532	-79.3832
O3AvW37TOR2012	43.6532	-79.3832
O4AvW37TOR2012	43.6532	-79.3832
R1AvW37TOR2012	43.6532	-79.3832
B1AvW37TOR2011	43.6532	-79.3832
K3AvW37TOR2011	43.6532	-79.3832
K4AvW37TOR2011	43.6532	-79.3832
M1AvW37TOR2011	43.6532	-79.3832
M3AvW37TOR2011	43.6532	-79.3832
N4AvW37TOR2011	43.6532	-79.3832
N5AvW37TOR2011	43.6532	-79.3832
P3AvW38TOR2011	43.6532	-79.3832
R4AvW37TOR2011	43.6532	-79.3832
A1AvW24TOR2013	43.6532	-79.3832
B3AvW24TOR2013	43.6532	-79.3832
C2AvW24TOR2013	43.6532	-79.3832
L5AvW24TOR2013	43.6532	-79.3832
P1AvW24TOR2013	43.6532	-79.3832
D3AvW24TOR2012	43.6532	-79.3832
N5AvW24TOR2012	43.6532	-79.3832
O3AvW24TOR2012	43.6532	-79.3832
B3AvW27TOR2013	43.6532	-79.3832
B4AvW27TOR2013	43.6532	-79.3832
E1AvW27TOR2013	43.6532	-79.3832
E2AvW27TOR2013	43.6532	-79.3832
J4AvW27TOR2013	43.6532	-79.3832
K1AvW27TOR2013	43.6532	-79.3832
M1AvW27TOR2013	43.6532	-79.3832
A1AvW23TOR2013	43.6532	-79.3832
B1AvW23TOR2013	43.6532	-79.3832
B4AvW23TOR2013	43.6532	-79.3832
C2AvW23TOR2013	43.6532	-79.3832
E2AvW23TOR2013	43.6532	-79.3832
R1AvW23TOR2013	43.6532	-79.3832
R4AvW23TOR2013	43.6532	-79.3832
E2AvW36TOR2013	43.6532	-79.3832
E3AvW36TOR2013	43.6532	-79.3832
G1AvW36TOR2012	43.6532	-79.3832
J4AvW36TOR2013	43.6532	-79.3832
N5AvW36TOR2012	43.6532	-79.3832
P1AvW36TOR2013	43.6532	-79.3832
P3AvW36TOR2013	43.6532	-79.3832
R1AvW36TOR2013	43.6532	-79.3832
B1AvW36TOR2012	43.6532	-79.3832
B1AvW32TOR2013	43.6532	-79.3832
K1AvW32TOR2013	43.6532	-79.3832
N1AvW32TOR2013	43.6532	-79.3832
O5AvW32TOR2013	43.6532	-79.3832
R1AvW32TOR2013	43.6532	-79.3832
A1AvW32TOR2012	43.6532	-79.3832
E1AvW32TOR2012	43.6532	-79.3832
M1AvW32TOR2012	43.6532	-79.3832
N4AvW32TOR2012	43.6532	-79.3832
P3AvW33TOR2012	43.6532	-79.3832
C3AvW28TOR2013	43.6532	-79.3832
E1AvW28TOR2013	43.6532	-79.3832
F4AvW28TOR2013	43.6532	-79.3832
J1AvW28TOR2013	43.6532	-79.3832
J5AvW28TOR2013	43.6532	-79.3832
M1AvW28TOR2013	43.6532	-79.3832
N1AvW28TOR2013	43.6532	-79.3832
N4AvW28TOR2013	43.6532	-79.3832
O1AvW28TOR2013	43.6532	-79.3832
R4AvW28TOR2013	43.6532	-79.3832
A1AvW37TOR2012	43.6532	-79.3832
B3AvW37TOR2013	43.6532	-79.3832
C2AvW37TOR2012	43.6532	-79.3832
E2AvW37TOR2012	43.6532	-79.3832
J3AvW37TOR2013	43.6532	-79.3832
L6AvW37TOR2013	43.6532	-79.3832
N4AvW37TOR2012	43.6532	-79.3832
N5AvW37TOR2012	43.6532	-79.3832
O5AvW37TOR2013	43.6532	-79.3832
R4AvW37TOR2012	43.6532	-79.3832
B1AvW24TOR2013	43.6532	-79.3832
B4AvW24TOR2013	43.6532	-79.3832
C1AvW24TOR2013	43.6532	-79.3832
K4AvW24TOR2013	43.6532	-79.3832
P3AvW26TOR2013	43.6532	-79.3832
B3AvW24TOR2012	43.6532	-79.3832
L5AvW24TOR2012	43.6532	-79.3832
P1AvW24TOR2012	43.6532	-79.3832
C2AvW33TOR2013	43.6532	-79.3832
D3AvW33TOR2013	43.6532	-79.3832
L1AvW33TOR2013	43.6532	-79.3832
N1AvW33TOR2013	43.6532	-79.3832
O5AvW33TOR2013	43.6532	-79.3832
B3AvW33TOR2012	43.6532	-79.3832
B4AvW33TOR2012	43.6532	-79.3832
E1AvW33TOR2012	43.6532	-79.3832
G1AvW33TOR2012	43.6532	-79.3832
J1AvW33TOR2012	43.6532	-79.3832
B1AvW37TOR2012	43.6532	-79.3832
K3AvW37TOR2012	43.6532	-79.3832
K4AvW37TOR2012	43.6532	-79.3832
M1AvW37TOR2012	43.6532	-79.3832
M3AvW37TOR2012	43.6532	-79.3832
N4AvW37TOR2013	43.6532	-79.3832
N5AvW37TOR2013	43.6532	-79.3832
R4AvW37TOR2013	43.6532	-79.3832
B3AvW37TOR2011	43.6532	-79.3832
B4AvW37TOR2011	43.6532	-79.3832
C1AvW37TOR2011	43.6532	-79.3832
C2AvW37TOR2011	43.6532	-79.3832
C3AvW37TOR2011	43.6532	-79.3832
D3AvW37TOR2011	43.6532	-79.3832
J2AvW37TOR2011	43.6532	-79.3832
J3AvW37TOR2011	43.6532	-79.3832
K1AvW37TOR2011	43.6532	-79.3832
P1AvW38TOR2011	43.6532	-79.3832
B3AvW33TOR2013	43.6532	-79.3832
B4AvW33TOR2013	43.6532	-79.3832
Q1AvW34TOR2013	43.6532	-79.3832
A1AvW33TOR2012	43.6532	-79.3832
A1AvW33WEC2012	43.6532	-79.3832
EAvW33BRN2012	43.6532	-79.3832
F1AvW33TOR2012	43.6532	-79.3832
JAvW33BRN2012	43.6532	-79.3832
K4AvW33TOR2012	43.6532	-79.3832
N4AvW33TOR2012	43.6532	-79.3832
navW33BRN2012	43.6532	-79.3832
P1AvW33WEC2012	43.6532	-79.3832
P3AvW34TOR2012	43.6532	-79.3832
R4AvW33TOR2012	43.6532	-79.3832
T1AvW33WEC2012	43.6532	-79.3832
TAvW33BRN2012	43.6532	-79.3832
V1AvW33WEC2012	43.6532	-79.3832
Y12J3OtvW33PEE2012	43.6532	-79.3832
Y12Q2AvW33PEE2012	43.6532	-79.3832
Y12S1AvW33PEE2012	43.6532	-79.3832
C3AvW33TOR2011	43.6532	-79.3832
E1AvW33TOR2011	43.6532	-79.3832
G1AvW33TOR2011	43.6532	-79.3832
J1AvW33TOR2011	43.6532	-79.3832
J3AvW33TOR2011	43.6532	-79.3832
K1AvW33TOR2011	43.6532	-79.3832
L5AvW33TOR2011	43.6532	-79.3832
M3AvW33TOR2011	43.6532	-79.3832
Q3AvW36TOR2011	43.6532	-79.3832
R1AvW33TOR2011	43.6532	-79.3832
6F002AvW33LAM2012	43.6532	-79.3832
7F004AvW33LAM2012	43.6532	-79.3832
HAvW33MSL2012	43.6532	-79.3832
JAvW33MSL2012	43.6532	-79.3832
MAvW33MSL2012	43.6532	-79.3832
B1AvW29TOR2013	43.6532	-79.3832
B3AvW29TOR2013	43.6532	-79.3832
C3AvW29TOR2013	43.6532	-79.3832
E2AvW29TOR2013	43.6532	-79.3832
G1AvW29TOR2013	43.6532	-79.3832
H1AvW29TOR2013	43.6532	-79.3832
I1AvW29TOR2013	43.6532	-79.3832
M1AvW29TOR2013	43.6532	-79.3832
R1AvW29TOR2013	43.6532	-79.3832
Q3AvW33TOR2012	43.6532	-79.3832
E1AvW33TOR2013	43.6532	-79.3832
G1AvW33TOR2013	43.6532	-79.3832
J1AvW33TOR2013	43.6532	-79.3832
C3AvW33TOR2012	43.6532	-79.3832
J3AvW33TOR2012	43.6532	-79.3832
K1AvW33TOR2012	43.6532	-79.3832
L5AvW33TOR2012	43.6532	-79.3832
M3AvW33TOR2012	43.6532	-79.3832
R1AvW33TOR2012	43.6532	-79.3832
C1AvW33TOR2011	43.6532	-79.3832
I1AvW33TOR2011	43.6532	-79.3832
J2AvW33TOR2011	43.6532	-79.3832
J4AvW33TOR2011	43.6532	-79.3832
P1AvW33TOR2011	43.6532	-79.3832
P3AvW33TOR2011	43.6532	-79.3832
Q1AvW33TOR2011	43.6532	-79.3832
B3AvW29TOR2012	43.6532	-79.3832
C1AvW29TOR2012	43.6532	-79.3832
C2AvW29TOR2012	43.6532	-79.3832
E1AvW29TOR2012	43.6532	-79.3832
J2AvW29TOR2012	43.6532	-79.3832
J3AvW29TOR2012	43.6532	-79.3832
J4AvW29TOR2012	43.6532	-79.3832
K1AvW29TOR2012	43.6532	-79.3832
L6AvW29TOR2012	43.6532	-79.3832
M1AvW29TOR2012	43.6532	-79.3832
M3AvW29TOR2012	43.6532	-79.3832
A1AvW38TOR2012	43.6532	-79.3832
B1AvW38TOR2012	43.6532	-79.3832
C1AvW38TOR2013	43.6532	-79.3832
E3AvW38TOR2013	43.6532	-79.3832
N1AvW38TOR2013	43.6532	-79.3832
N4AvW38TOR2012	43.6532	-79.3832
N5AvW38TOR2012	43.6532	-79.3832
Q1AvW38TOR2013	43.6532	-79.3832
R1AvW38TOR2013	43.6532	-79.3832
A1AvW25TOR2013	43.6532	-79.3832
B1AvW25TOR2013	43.6532	-79.3832
B4AvW25TOR2013	43.6532	-79.3832
C3AvW25TOR2013	43.6532	-79.3832
E3AvW25TOR2013	43.6532	-79.3832
I1AvW25TOR2013	43.6532	-79.3832
J1AvW25TOR2013	43.6532	-79.3832
O4AvW25TOR2013	43.6532	-79.3832
O5AvW25TOR2013	43.6532	-79.3832
A1AvW38TOR2013	43.6532	-79.3832
B4AvW38TOR2012	43.6532	-79.3832
C3AvW38TOR2012	43.6532	-79.3832
C4AvW38TOR2012	43.6532	-79.3832
D3AvW38TOR2012	43.6532	-79.3832
F1AvW38TOR2012	43.6532	-79.3832
F4AvW38TOR2012	43.6532	-79.3832
J1AvW38TOR2012	43.6532	-79.3832
J3AvW38TOR2012	43.6532	-79.3832
J4AvW38TOR2012	43.6532	-79.3832
B1AvW38TOR2011	43.6532	-79.3832
B3AvW38TOR2011	43.6532	-79.3832
K3AvW38TOR2011	43.6532	-79.3832
L5AvW38TOR2011	43.6532	-79.3832
L6AvW38TOR2011	43.6532	-79.3832
M1AvW38TOR2011	43.6532	-79.3832
N4AvW38TOR2011	43.6532	-79.3832
N5AvW38TOR2011	43.6532	-79.3832
O3AvW38TOR2011	43.6532	-79.3832
Q1CxW23TOR2012	43.6532	-79.3832
B3AvW25TOR2012	43.6532	-79.3832
C3AvW25TOR2012	43.6532	-79.3832
C4AvW25TOR2012	43.6532	-79.3832
D1AvW25TOR2012	43.6532	-79.3832
J3AvW25TOR2012	43.6532	-79.3832
J4AvW25TOR2012	43.6532	-79.3832
K4AvW25TOR2012	43.6532	-79.3832
L5AvW25TOR2012	43.6532	-79.3832
M3AvW25TOR2012	43.6532	-79.3832
O1AvW25TOR2012	43.6532	-79.3832
O4AvW25TOR2012	43.6532	-79.3832
R4AvW25TOR2012	43.6532	-79.3832
A1AvW34TOR2013	43.6532	-79.3832
J3AvW34TOR2013	43.6532	-79.3832
B3AvW34TOR2012	43.6532	-79.3832
C3AvW34TOR2012	43.6532	-79.3832
L6AvW34TOR2012	43.6532	-79.3832
M1AvW34TOR2012	43.6532	-79.3832
R1AvW34TOR2012	43.6532	-79.3832
D1AvW34TOR2011	43.6532	-79.3832
Q1AvW35TOR2011	43.6532	-79.3832
B1AvW38TOR2013	43.6532	-79.3832
B3AvW38TOR2012	43.6532	-79.3832
K3AvW38TOR2012	43.6532	-79.3832
L5AvW38TOR2012	43.6532	-79.3832
L6AvW38TOR2012	43.6532	-79.3832
M1AvW38TOR2012	43.6532	-79.3832
N4AvW38TOR2013	43.6532	-79.3832
N5AvW38TOR2013	43.6532	-79.3832
O3AvW38TOR2012	43.6532	-79.3832
P3AvW39TOR2012	43.6532	-79.3832
C1AvW38TOR2011	43.6532	-79.3832
C2AvW38TOR2011	43.6532	-79.3832
C4AvW38TOR2011	43.6532	-79.3832
E2AvW38TOR2011	43.6532	-79.3832
E3AvW38TOR2011	43.6532	-79.3832
I1AvW38TOR2011	43.6532	-79.3832
L1AvW38TOR2011	43.6532	-79.3832
L4AvW38TOR2011	43.6532	-79.3832
P1AvW39TOR2011	43.6532	-79.3832
R1AvW38TOR2011	43.6532	-79.3832
R4AvW38TOR2011	43.6532	-79.3832
J1AvW25TOR2011	43.6532	-79.3832
K1AvW25TOR2011	43.6532	-79.3832
O1AvW25TOR2011	43.6532	-79.3832
B3AvW34TOR2013	43.6532	-79.3832
C3AvW34TOR2013	43.6532	-79.3832
L6AvW34TOR2013	43.6532	-79.3832
M1AvW34TOR2013	43.6532	-79.3832
R1AvW34TOR2013	43.6532	-79.3832
A1AvW34TOR2012	43.6532	-79.3832
B1AvW34TOR2012	43.6532	-79.3832
C1AvW34TOR2012	43.6532	-79.3832
C2AvW34TOR2012	43.6532	-79.3832
E1AvW34TOR2012	43.6532	-79.3832
I1AvW34TOR2012	43.6532	-79.3832
L5AvW34TOR2012	43.6532	-79.3832
N4AvW34TOR2012	43.6532	-79.3832
O3AvW34TOR2012	43.6532	-79.3832
P3AvW35TOR2012	43.6532	-79.3832
B4AvW34TOR2011	43.6532	-79.3832
C4AvW34TOR2011	43.6532	-79.3832
G1AvW34TOR2011	43.6532	-79.3832
M3AvW34TOR2011	43.6532	-79.3832
N5AvW34TOR2011	43.6532	-79.3832
O1AvW34TOR2011	43.6532	-79.3832
7F004AvW34LAM2012	43.6532	-79.3832
8A079AvW34LAM2012	43.6532	-79.3832
9F006AvW34LAM2012	43.6532	-79.3832
CAvW34MSL2012	43.6532	-79.3832
EAvW34BRN2012	43.6532	-79.3832
HAAvW34MSL2012	43.6532	-79.3832
IAvW34BRN2012	43.6532	-79.3832
JAvW34MSL2012	43.6532	-79.3832
N1AvW34WEC2012	43.6532	-79.3832
TAvW34BRN2012	43.6532	-79.3832
Y12F1AvW34PEE2012	43.6532	-79.3832
Y12R1AvW34PEE2012	43.6532	-79.3832
A1AvW30TOR2013	43.6532	-79.3832
B1AvW30TOR2013	43.6532	-79.3832
B4AvW30TOR2013	43.6532	-79.3832
I1AvW30TOR2013	43.6532	-79.3832
O1AvW30TOR2013	43.6532	-79.3832
O5AvW30TOR2013	43.6532	-79.3832
C3AvW30TOR2012	43.6532	-79.3832
G1AvW30TOR2012	43.6532	-79.3832
N4AvW30TOR2012	43.6532	-79.3832
P1AvW30TOR2012	43.6532	-79.3832
D1AvW34TOR2013	43.6532	-79.3832
B4AvW34TOR2012	43.6532	-79.3832
C4AvW34TOR2012	43.6532	-79.3832
G1AvW34TOR2012	43.6532	-79.3832
M3AvW34TOR2012	43.6532	-79.3832
N5AvW34TOR2012	43.6532	-79.3832
O1AvW34TOR2012	43.6532	-79.3832
B1AvW34TOR2011	43.6532	-79.3832
B3AvW34TOR2011	43.6532	-79.3832
C3AvW34TOR2011	43.6532	-79.3832
D3AvW34TOR2011	43.6532	-79.3832
J3AvW34TOR2011	43.6532	-79.3832
L1AvW34TOR2011	43.6532	-79.3832
L4AvW34TOR2011	43.6532	-79.3832
L6AvW34TOR2011	43.6532	-79.3832
N1AvW34TOR2011	43.6532	-79.3832
O4AvW34TOR2011	43.6532	-79.3832
P1AvW34TOR2011	43.6532	-79.3832
P3AvW34TOR2011	43.6532	-79.3832
R4AvW34TOR2011	43.6532	-79.3832
C3AvW30TOR2013	43.6532	-79.3832
G1AvW30TOR2013	43.6532	-79.3832
N4AvW30TOR2013	43.6532	-79.3832
P1AvW30TOR2013	43.6532	-79.3832
C2AvW30TOR2012	43.6532	-79.3832
D3AvW30TOR2012	43.6532	-79.3832
E1AvW30TOR2012	43.6532	-79.3832
J3AvW30TOR2012	43.6532	-79.3832
K1AvW30TOR2012	43.6532	-79.3832
K3AvW30TOR2012	43.6532	-79.3832
L1AvW30TOR2012	43.6532	-79.3832
L5AvW30TOR2012	43.6532	-79.3832
L6AvW30TOR2012	43.6532	-79.3832
R4AvW30TOR2012	43.6532	-79.3832
1F003AvW30LAM2012	43.6532	-79.3832
4F001AvW30LAM2012	43.6532	-79.3832
7F004AvW30LAM2012	43.6532	-79.3832
A1AvW30TOR2012	43.6532	-79.3832
B1AvW30TOR2012	43.6532	-79.3832
B3AvW30TOR2012	43.6532	-79.3832
B4AvW30TOR2012	43.6532	-79.3832
BAvW30BRN2012	43.6532	-79.3832
C1AvW30TOR2012	43.6532	-79.3832
EAvW30BRN2012	43.6532	-79.3832
FAvW30BRN2012	43.6532	-79.3832
JAvW30BRN2012	43.6532	-79.3832
navW30BRN2012	43.6532	-79.3832
TAvW30BRN2012	43.6532	-79.3832
A1AvW39TOR2012	43.6532	-79.3832
C1AvW39TOR2012	43.6532	-79.3832
C2AvW39TOR2012	43.6532	-79.3832
D3AvW39TOR2013	43.6532	-79.3832
E3AvW39TOR2012	43.6532	-79.3832
F4AvW39TOR2013	43.6532	-79.3832
N4AvW39TOR2012	43.6532	-79.3832
N5AvW39TOR2013	43.6532	-79.3832
R1AvW39TOR2012	43.6532	-79.3832
R4AvW39TOR2013	43.6532	-79.3832
C3AvW26TOR2012	43.6532	-79.3832
E1AvW26TOR2012	43.6532	-79.3832
K4AvW26TOR2012	43.6532	-79.3832
Q1AvW27TOR2012	43.6532	-79.3832
A1AvW26TOR2013	43.6532	-79.3832
B1AvW26TOR2013	43.6532	-79.3832
B3AvW26TOR2013	43.6532	-79.3832
C2AvW26TOR2013	43.6532	-79.3832
E1AvW26TOR2013	43.6532	-79.3832
J1AvW26TOR2013	43.6532	-79.3832
M1AvW26TOR2013	43.6532	-79.3832
N4AvW26TOR2013	43.6532	-79.3832
P3AvW27TOR2012	43.6532	-79.3832
Q1AvW26TOR2011	43.6532	-79.3832
A1AvW30WEC2012	43.6532	-79.3832
H1AvW30WEC2012	43.6532	-79.3832
HAvW30MSL2012	43.6532	-79.3832
MAvW30MSL2012	43.6532	-79.3832
P1AvW30WEC2012	43.6532	-79.3832
R1AvW30WEC2012	43.6532	-79.3832
T1AvW30WEC2012	43.6532	-79.3832
V1AvW30WEC2012	43.6532	-79.3832
W1AvW30WEC2012	43.6532	-79.3832
B1AvW39TOR2012	43.6532	-79.3832
